#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000232060,#N/A,-0.967837,1,-2.91526,30.677,3.07309
ENSG00000259529,#N/A,-0.964851,1,-1.17487,1378.28,645.348
ENSG00000133466,C1QTNF6,-0.96169,1,-1.31215,517.127,219.726
ENSG00000169760,NLGN1,-0.96058,1,-1.48278,245.416,92.1926
ENSG00000112319,EYA4,-0.960561,1,-1.19718,1093.42,503.986
ENSG00000042753,AP2S1,-0.955319,1,-1.0529,6126.64,3123.79
ENSG00000119326,CTNNAL1,-0.952605,1,-0.996499,29693.2,15745
ENSG00000280206,#N/A,-0.949204,1,-1.40069,319.918,127.533
ENSG00000035862,TIMP2,-0.949089,1,-1.05569,5136.21,2613.66
ENSG00000114251,WNT5A,-0.948806,1,-1.15694,1393.61,660.714
ENSG00000102854,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000165702,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000175302,#N/A,-0.943915,1,-3.05277,21.9122,1.53654
ENSG00000181804,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000197054,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000257813,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000263934,#N/A,-0.943915,1,-3.05277,21.9122,1.53654
ENSG00000271743,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000273451,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000276418,#N/A,-0.943915,1,-4.05277,21.9122,0
ENSG00000100739,BDKRB1,-0.938991,1,-1.17263,1110.95,520.888
ENSG00000134013,LOXL2,-0.938288,1,-0.998977,15535.7,8223.58
ENSG00000163430,FSTL1,-0.935477,1,-1.01,10340.4,5431.68
ENSG00000111728,ST8SIA1,-0.933677,1,-2.59334,50.398,7.68272
ENSG00000021826,CPS1,-0.932174,1,-1.27741,525.892,228.945
ENSG00000089127,OAS1,-0.932111,1,-1.7422,109.561,33.8039
ENSG00000283378,CNTNAP3C,-0.93201,1,-1.86343,87.6487,24.5847
ENSG00000240065,PSMB9,-0.931823,1,-1.42733,267.328,104.485
ENSG00000152952,PLOD2,-0.930164,1,-0.976796,26106.2,14033.2
ENSG00000079337,RAPGEF3,-0.927826,1,-1.4823,216.93,81.4368
ENSG00000213585,VDAC1,-0.925722,1,-0.969457,29596.8,15990.8
ENSG00000137831,UACA,-0.924453,1,-1.02152,6115.69,3186.79
ENSG00000154447,SH3RF1,-0.923749,1,-1.07301,2631.65,1322.96
ENSG00000271503,CCL5,-0.922558,1,-2.35887,72.3102,13.8289
ENSG00000237214,#N/A,-0.921256,1,-2.66373,43.8243,6.14617
ENSG00000154639,CXADR,-0.918234,1,-1.09741,1840.62,909.634
ENSG00000144821,MYH15,-0.917148,1,-1.21841,677.086,307.309
ENSG00000284431,#N/A,-0.914335,1,-1.67134,122.708,39.9501
ENSG00000275713,H2BC9,-0.9141,1,-1.39511,280.476,112.168
ENSG00000170421,KRT8,-0.911988,1,-0.999862,7404.12,3916.65
ENSG00000186951,PPARA,-0.907726,1,-1.15194,1007.96,479.401
ENSG00000079739,PGM1,-0.907423,1,-1.00505,6008.32,3166.82
ENSG00000151150,ANK3,-0.90133,1,-1.07456,1952.37,980.315
ENSG00000008988,RPS20,-0.89755,1,-0.935755,38298.1,21181.2
ENSG00000156804,FBXO32,-0.8972,1,-1.29183,403.184,173.629
ENSG00000109220,CHIC2,-0.892558,1,-1.18734,698.998,324.211
ENSG00000106546,AHR,-0.89236,1,-1.13419,1021.11,491.694
ENSG00000157654,PALM2AKAP2,-0.89136,1,-1.8278,85.4575,24.5847
ENSG00000158373,H2BC5,-0.89084,1,-1.29077,392.228,169.02
ENSG00000258588,TRIM6-TRIM34,-0.890282,1,-2.37761,65.7365,12.2923
ENSG00000142185,TRPM2,-0.887444,1,-2.48642,54.7804,9.21926
ENSG00000205542,TMSB4X,-0.886692,1,-0.923687,40651.5,22671.7
ENSG00000173705,SUSD5,-0.885192,1,-1.07602,1608.35,806.685
ENSG00000157168,NRG1,-0.881098,1,-0.985653,5197.57,2776.53
ENSG00000128590,DNAJB9,-0.879667,1,-1.05001,2000.58,1021.8
ENSG00000175294,CATSPER1,-0.879138,1,-1.49146,177.489,66.0714
ENSG00000183255,PTTG1IP,-0.876149,1,-0.916618,33878.4,18987.1
ENSG00000205544,TMEM256,-0.873738,1,-1.29268,357.168,153.654
ENSG00000266904,#N/A,-0.867495,1,-1.68448,105.178,33.8039
ENSG00000021574,SPAST,-0.867056,1,-0.998515,3299.97,1747.05
ENSG00000175938,ORAI3,-0.86336,1,-1.57062,135.855,47.6328
ENSG00000143512,HHIPL2,-0.861574,1,-1.55027,142.429,50.7059
ENSG00000168874,ATOH8,-0.860826,1,-1.15968,672.704,318.064
ENSG00000165675,ENOX2,-0.860742,1,-1.06727,1367.32,689.908
ENSG00000143367,TUFT1,-0.860313,1,-1.00208,2839.82,1499.67
ENSG00000242288,BMS1P4-AGAP5,-0.859799,1,-1.47375,175.297,66.0714
ENSG00000229292,#N/A,-0.859282,1,-2.53194,48.2068,7.68272
ENSG00000056558,TRAF1,-0.858761,1,-1.13318,791.029,381.063
ENSG00000105135,ILVBL,-0.858325,1,-1.01371,2373.09,1243.06
ENSG00000129116,PALLD,-0.857477,1,-0.940307,8146.95,4491.32
ENSG00000203814,H2BC18,-0.855713,1,-2.40069,59.1629,10.7558
ENSG00000246898,#N/A,-0.855713,1,-2.40069,59.1629,10.7558
ENSG00000272674,PCDHB16,-0.855713,1,-2.40069,59.1629,10.7558
ENSG00000111186,WNT5B,-0.855077,1,-0.956401,5473.66,2983.97
ENSG00000111726,CMAS,-0.854179,1,-0.975381,3849.97,2071.26
ENSG00000123977,DAW1,-0.853987,1,-1.68849,100.796,32.2674
ENSG00000011052,NME1-NME2,-0.853172,1,-1.04836,1520.7,777.491
ENSG00000085365,SCAMP1,-0.850129,1,-0.963319,4395.58,2384.71
ENSG00000214189,#N/A,-0.849651,1,-1.47085,170.915,64.5348
ENSG00000137936,BCAR3,-0.849063,1,-0.931739,8151.33,4520.51
ENSG00000165029,ABCA1,-0.846621,1,-1.91526,74.5014,19.9751
ENSG00000113580,NR3C1,-0.846296,1,-0.905473,15765.8,8904.27
ENSG00000113578,FGF1,-0.845408,1,-1.10584,869.913,427.159
ENSG00000047230,#N/A,-0.843974,1,-2.81573,28.4858,3.07309
ENSG00000205220,PSMB10,-0.84202,1,-1.27715,328.683,142.899
ENSG00000139354,GAS2L3,-0.841015,1,-0.93691,6067.48,3352.74
ENSG00000114395,CYB561D2,-0.840625,1,-1.26955,337.447,147.508
ENSG00000183671,GPR1,-0.8402,1,-1.45583,173.106,66.0714
ENSG00000212724,KRTAP2-3,-0.839484,1,-1.11365,786.647,384.136
ENSG00000170439,METTL7B,-0.839407,1,-1.85637,76.6926,21.5116
ENSG00000005189,REXO5,-0.839324,1,-1.10364,843.619,414.867
ENSG00000149925,ALDOA,-0.837429,1,-0.879663,30672.7,17636.4
ENSG00000171310,CHST11,-0.835727,1,-0.935386,5613.9,3105.35
ENSG00000168824,#N/A,-0.835191,1,-2.59334,41.6331,6.14617
ENSG00000187510,#N/A,-0.835191,1,-2.59334,41.6331,6.14617
ENSG00000244128,#N/A,-0.835191,1,-2.59334,41.6331,6.14617
ENSG00000198796,ALPK2,-0.834094,1,-1.65474,102.987,33.8039
ENSG00000114541,FRMD4B,-0.8337,1,-2.3303,63.5453,12.2923
ENSG00000171044,XKR6,-0.833266,1,-1.38589,210.357,84.5099
ENSG00000183298,RPSAP19,-0.832615,1,-1.23259,383.463,172.093
ENSG00000182197,EXT1,-0.829672,1,-0.900012,11131.4,6310.58
ENSG00000117461,PIK3R3,-0.828653,1,-0.99599,2031.26,1077.12
ENSG00000100908,EMC9,-0.827855,1,-1.11417,720.91,351.868
ENSG00000166046,TCP11L2,-0.825839,1,-1.56824,122.708,43.0232
ENSG00000108846,ABCC3,-0.824074,1,-1.14588,576.29,275.041
ENSG00000132823,OSER1,-0.823412,1,-0.929364,4954.34,2751.95
ENSG00000254034,#N/A,-0.8232,1,-2.6808,35.0595,4.60963
ENSG00000164105,SAP30,-0.821335,1,-1.07461,909.355,456.353
ENSG00000150782,IL18,-0.820306,1,-0.975207,2353.37,1266.11
ENSG00000129682,FGF13,-0.819503,1,-1.06111,994.813,503.986
ENSG00000183287,CCBE1,-0.819049,1,-1.12115,648.6,314.991
ENSG00000105856,HBP1,-0.817659,1,-0.95282,3067.7,1676.37
ENSG00000071553,ATP6AP1,-0.817583,1,-0.924187,4884.22,2722.75
ENSG00000173926,MARCHF3,-0.816591,1,-1.00447,1614.93,851.245
ENSG00000142089,IFITM3,-0.814963,1,-0.937258,3727.26,2058.97
ENSG00000169550,MUC15,-0.81144,1,-1.04159,1089.03,559.302
ENSG00000101367,MAPRE1,-0.810002,1,-0.876971,12176.6,7014.32
ENSG00000156482,RPL30,-0.807515,1,-0.846883,34871,20511.3
ENSG00000087074,PPP1R15A,-0.807341,1,-0.886681,8703.51,4979.94
ENSG00000225830,ERCC6,-0.807223,1,-1.02499,1209.55,628.446
ENSG00000113532,ST8SIA4,-0.806529,1,-1.7538,81.075,24.5847
ENSG00000197815,#N/A,-0.806529,1,-1.7538,81.075,24.5847
ENSG00000108821,COL1A1,-0.802847,1,-1.66045,94.2223,30.7309
ENSG00000047249,ATP6V1H,-0.802234,1,-0.939894,2942.8,1622.59
ENSG00000157613,CREB3L1,-0.801812,1,-2.1339,67.9277,15.3654
ENSG00000170271,FAXDC2,-0.801569,1,-1.25285,302.388,133.679
ENSG00000092010,PSME1,-0.799821,1,-0.958333,2232.85,1215.41
ENSG00000005022,SLC25A5,-0.79957,1,-0.847098,23921.5,14068.6
ENSG00000129354,AP1M2,-0.798589,1,-1.29378,254.181,109.095
ENSG00000166446,CDYL2,-0.798589,1,-1.29378,254.181,109.095
ENSG00000204219,TCEA3,-0.798109,1,-1.59334,107.37,36.877
ENSG00000125864,BFSP1,-0.797254,1,-1.02348,1119.71,582.35
ENSG00000134333,LDHA,-0.795031,1,-0.819508,89322.8,53547
ENSG00000245532,NEAT1,-0.794651,1,-0.838242,28347.8,16774.4
ENSG00000160789,LMNA,-0.794344,1,-0.86269,11628.8,6765.4
ENSG00000166741,NNMT,-0.79398,1,-0.885995,6466.28,3701.53
ENSG00000184678,H2BC21,-0.793938,1,-1.20477,359.36,164.41
ENSG00000183421,RIPK4,-0.792857,1,-1.0862,679.277,338.039
ENSG00000266088,#N/A,-0.792433,1,-2.34822,56.9716,10.7558
ENSG00000090520,DNAJB11,-0.791265,1,-0.883889,6376.44,3655.44
ENSG00000161638,ITGA5,-0.790707,1,-0.888491,5730.03,3274.37
ENSG00000205336,ADGRG1,-0.787634,1,-0.998526,1277.48,676.079
ENSG00000128228,SDF2L1,-0.787273,1,-1.12252,525.892,255.066
ENSG00000181381,DDX60L,-0.786908,1,-0.955449,1972.1,1075.58
ENSG00000185112,FAM43A,-0.784115,1,-1.06058,758.161,384.136
ENSG00000160712,IL6R,-0.783383,1,-1.3917,173.106,69.1444
ENSG00000196526,AFAP1,-0.782005,1,-0.876278,6137.6,3537.12
ENSG00000103978,TMEM87A,-0.780944,1,-0.89833,3988.02,2263.33
ENSG00000182718,ANXA2,-0.780309,1,-0.797072,188920,115029
ENSG00000157570,TSPAN18,-0.780245,1,-1.11212,534.657,261.212
ENSG00000099917,MED15,-0.780157,1,-0.92924,2497.99,1387.5
ENSG00000154133,ROBO4,-0.779351,1,-1.37094,181.871,73.7541
ENSG00000235001,EIF4A1P2,-0.77602,1,-2.00837,67.9277,16.902
ENSG00000050165,DKK3,-0.775276,1,-1.01818,968.518,505.523
ENSG00000168938,PPIC,-0.774637,1,-0.958074,1665.32,906.56
ENSG00000168291,PDHB,-0.77365,1,-0.877951,5015.7,2887.16
ENSG00000163584,RPL22L1,-0.773466,1,-0.890295,4014.31,2290.99
ENSG00000164535,DAGLB,-0.771008,1,-0.92071,2469.5,1379.82
ENSG00000034510,TMSB10,-0.769859,1,-0.804462,44437.9,26918.7
ENSG00000171224,FAM241B,-0.769124,1,-1.14196,427.287,204.36
ENSG00000221963,APOL6,-0.768522,1,-0.955065,1608.35,877.366
ENSG00000115414,FN1,-0.766055,1,-1.05447,694.616,353.405
ENSG00000204947,ZNF425,-0.765628,1,-1.66734,85.4575,27.6578
ENSG00000104518,GSDMD,-0.765595,1,-1.03196,808.559,417.94
ENSG00000125848,FLRT3,-0.764829,1,-1.20933,306.77,139.825
ENSG00000171903,CYP4F11,-0.763557,1,-2.2256,65.7365,13.8289
ENSG00000115267,IFIH1,-0.763036,1,-1.1928,326.491,150.581
ENSG00000171174,RBKS,-0.762729,1,-1.24541,262.946,116.777
ENSG00000117242,PINK1-AS,-0.760296,1,-0.985831,1110.95,593.106
ENSG00000030066,NUP160,-0.759131,1,-0.846339,7095.16,4174.79
ENSG00000061273,HDAC7,-0.757923,1,-0.882742,3505.95,2011.33
ENSG00000013364,MVP,-0.756935,1,-0.873726,3992.4,2304.81
ENSG00000101096,NFATC2,-0.756417,1,-1.31977,197.21,82.9733
ENSG00000163171,CDC42EP3,-0.75586,1,-0.904797,2480.46,1401.33
ENSG00000130305,NSUN5,-0.755831,1,-1.01587,843.619,440.988
ENSG00000188554,NBR1,-0.755776,1,-0.813709,15899.5,9569.59
ENSG00000167972,ABCA3,-0.753417,1,-0.987179,1034.25,551.619
ENSG00000244588,RAD21L1,-0.752259,1,-1.11601,444.817,216.653
ENSG00000197747,S100A10,-0.751961,1,-0.849878,5633.62,3306.64
ENSG00000126368,NR1D1,-0.748967,1,-1.0753,545.613,273.505
ENSG00000196497,IPO4,-0.748831,1,-0.839836,6499.15,3841.36
ENSG00000072415,MPP5,-0.748733,1,-0.839598,6518.87,3853.65
ENSG00000168610,STAT3,-0.748048,1,-0.836345,6895.76,4085.67
ENSG00000115363,EVA1A,-0.74784,1,-1.56296,100.796,35.3405
ENSG00000144824,PHLDB2,-0.746737,1,-1.45583,129.282,49.1694
ENSG00000182022,CHST15,-0.745662,1,-1.62896,87.6487,29.1943
ENSG00000001461,NIPAL3,-0.744223,1,-0.914848,1895.4,1063.29
ENSG00000154493,#N/A,-0.743897,1,-2.51934,39.4419,6.14617
ENSG00000164849,#N/A,-0.743897,1,-2.51934,39.4419,6.14617
ENSG00000273802,H2BC8,-0.742694,1,-1.47203,122.708,46.0963
ENSG00000179988,PSTK,-0.742604,1,-1.10102,455.773,224.335
ENSG00000091527,CDV3,-0.74179,1,-0.784617,28797,17685.6
ENSG00000164236,ANKRD33B,-0.740206,1,-0.896698,2239.42,1272.26
ENSG00000171385,KCND3,-0.739957,1,-1.8929,67.9277,18.4385
ENSG00000142627,EPHA2,-0.739691,1,-0.811188,10425.8,6286
ENSG00000169129,AFAP1L2,-0.737777,1,-0.84739,4489.8,2639.78
ENSG00000136783,NIPSNAP3A,-0.737435,1,-0.941474,1336.64,736.004
ENSG00000180879,SSR4,-0.737283,1,-0.851216,4161.12,2440.03
ENSG00000158710,TAGLN2,-0.735827,1,-0.797025,14159.6,8621.54
ENSG00000160886,LY6K,-0.734274,1,-0.988129,876.487,467.109
ENSG00000254505,CHMP4A,-0.732646,1,-0.919773,1577.68,881.976
ENSG00000165861,ZFYVE1,-0.732434,1,-0.909437,1757.36,989.534
ENSG00000248923,MTND5P11,-0.732016,1,-1.72262,74.5014,23.0481
ENSG00000112306,RPS12,-0.731072,1,-0.774138,28367.5,17548.9
ENSG00000284874,SEPT5-GP1BB,-0.730906,1,-1.45132,124.899,47.6328
ENSG00000137210,TMEM14B,-0.728535,1,-0.798102,10960.5,6668.6
ENSG00000110422,HIPK3,-0.727441,1,-0.836707,4500.76,2665.9
ENSG00000267216,ZNF8-ERVK3-1,-0.724959,1,-1.18382,284.858,132.143
ENSG00000135631,RAB11FIP5,-0.724131,1,-0.864678,2745.6,1594.93
ENSG00000100242,SUN2,-0.722672,1,-0.865415,2662.33,1545.76
ENSG00000123191,ATP7B,-0.72262,1,-0.958143,1007.96,548.546
ENSG00000185088,RPS27L,-0.722257,1,-0.8245,5118.68,3057.72
ENSG00000254986,DPP3,-0.721664,1,-0.8609,2793.8,1627.2
ENSG00000183023,SLC8A1,-0.720575,1,-0.956806,1001.39,545.473
ENSG00000214300,SPDYE3,-0.718093,1,-1.0669,475.494,239.701
ENSG00000050405,LIMA1,-0.717513,1,-0.789139,10305.3,6309.05
ENSG00000133687,TMTC1,-0.717254,1,-1.25385,212.548,93.7291
ENSG00000103363,ELOB,-0.716753,1,-0.883739,1956.76,1121.68
ENSG00000187630,DHRS4L2,-0.716439,1,-1.0185,624.497,325.747
ENSG00000142798,HSPG2,-0.716101,1,-0.809753,6069.67,3663.12
ENSG00000123444,KBTBD4,-0.715421,1,-0.970027,865.531,467.109
ENSG00000173153,ESRRA,-0.714771,1,-0.92832,1213.93,674.542
ENSG00000081760,AACS,-0.714087,1,-0.931505,1172.3,649.958
ENSG00000143226,#N/A,-0.714046,1,-2.59334,32.8683,4.60963
ENSG00000165312,OTUD1,-0.713532,1,-1.14855,313.344,149.045
ENSG00000106066,CPVL,-0.713363,1,-0.853173,2763.12,1617.98
ENSG00000196924,FLNA,-0.713259,1,-0.733763,123392,78500.5
ENSG00000099203,TMED1,-0.71223,1,-1.01516,620.114,324.211
ENSG00000160219,GAB3,-0.710914,1,-1.00362,661.748,348.795
ENSG00000179833,SERTAD2,-0.709999,1,-0.852345,2664.52,1561.13
ENSG00000139192,TAPBPL,-0.709876,1,-0.953511,940.032,513.205
ENSG00000231991,#N/A,-0.709839,1,-0.781502,10265.9,6318.27
ENSG00000091986,CCDC80,-0.709614,1,-0.79866,6687.59,4067.23
ENSG00000064205,#N/A,-0.708956,1,-2.70881,26.2946,3.07309
ENSG00000117148,#N/A,-0.708956,1,-2.70881,26.2946,3.07309
ENSG00000101856,PGRMC1,-0.708683,1,-0.7944,7206.91,4396.05
ENSG00000164733,CTSB,-0.708564,1,-0.761447,18723.9,11685.4
ENSG00000082781,ITGB5,-0.705282,1,-0.79256,6946.16,4242.4
ENSG00000138944,SHISAL1,-0.705282,1,-1.04193,506.171,259.676
ENSG00000278662,GOLGA6L4,-0.705023,1,-1.59334,85.4575,29.1943
ENSG00000156265,MAP3K7CL,-0.704361,1,-0.919921,1187.64,663.787
ENSG00000138347,MYPN,-0.703773,1,-1.35887,146.812,59.9252
ENSG00000140323,DISP2,-0.703771,1,-1.09723,376.889,185.922
ENSG00000214063,TSPAN4,-0.70229,1,-0.857212,2252.57,1315.28
ENSG00000147027,TMEM47,-0.702182,1,-1.3177,164.341,69.1444
ENSG00000148848,ADAM12,-0.70186,1,-0.812239,4371.48,2633.63
ENSG00000177426,TGIF1,-0.701568,1,-0.814841,4154.55,2498.42
ENSG00000204264,PSMB8,-0.700726,1,-0.997007,644.218,341.113
ENSG00000112685,EXOC2,-0.699753,1,-0.807877,4548.97,2748.88
ENSG00000169021,UQCRFS1,-0.698851,1,-0.793216,5942.58,3627.78
ENSG00000101928,MOSPD1,-0.698396,1,-0.90952,1233.66,694.517
ENSG00000250091,#N/A,-0.69838,1,-2.40069,43.8243,7.68272
ENSG00000123609,NMI,-0.698041,1,-0.931681,1014.53,562.375
ENSG00000152818,UTRN,-0.696702,1,-0.75768,14061,8798.25
ENSG00000067082,KLF6,-0.694826,1,-0.749854,17218.6,10832.6
ENSG00000285699,#N/A,-0.693994,1,-1.78598,67.9277,19.9751
ENSG00000196914,ARHGEF12,-0.693286,1,-0.737225,26890.6,17066.4
ENSG00000149273,RPS3,-0.693128,1,-0.716946,90889.5,58500.8
ENSG00000014216,CAPN1,-0.691491,1,-0.800661,4450.36,2702.78
ENSG00000104497,SNX16,-0.691195,1,-0.898628,1273.1,722.175
ENSG00000068354,TBC1D25,-0.690474,1,-0.968375,725.293,391.818
ENSG00000256745,#N/A,-0.690027,1,-1.45841,109.561,41.4867
ENSG00000081189,MEF2C,-0.689867,1,-2.04079,63.5453,15.3654
ENSG00000170955,CAVIN3,-0.688701,1,-0.902208,1202.98,680.689
ENSG00000008283,CYB561,-0.688534,1,-0.984126,644.218,344.186
ENSG00000196839,ADA,-0.688426,1,-0.848303,2107.95,1238.45
ENSG00000118503,TNFAIP3,-0.688172,1,-0.894025,1290.63,734.468
ENSG00000143149,ALDH9A1,-0.687499,1,-0.781109,6012.7,3701.53
ENSG00000069702,TGFBR3,-0.687463,1,-0.853161,1965.52,1150.87
ENSG00000137970,RPL7P9,-0.687131,1,-0.753088,11996.9,7530.6
ENSG00000102098,SCML2,-0.687024,1,-0.830592,2598.78,1545.76
ENSG00000274750,H3C6,-0.686502,1,-1.16623,258.564,121.387
ENSG00000130517,PGPEP1,-0.685943,1,-0.994298,593.82,314.991
ENSG00000276334,#N/A,-0.685658,1,-1.25492,188.445,82.9733
ENSG00000167601,AXL,-0.684743,1,-0.723863,33764.5,21628.4
ENSG00000160703,NLRX1,-0.684473,1,-0.974207,668.321,359.551
ENSG00000259976,#N/A,-0.683929,1,-0.908068,1093.42,616.154
ENSG00000189159,JPT1,-0.683534,1,-0.798396,4016.5,2443.1
ENSG00000118515,SGK1,-0.683263,1,-0.835084,2327.07,1379.82
ENSG00000123933,MXD4,-0.682809,1,-0.917634,999.195,559.302
ENSG00000051382,PIK3CB,-0.681988,1,-0.787407,4750.56,2911.75
ENSG00000110844,PRPF40B,-0.680908,1,-0.910725,1040.83,585.423
ENSG00000133121,STARD13,-0.68081,1,-0.811828,3100.57,1868.44
ENSG00000127884,ECHS1,-0.678126,1,-0.782883,4803.15,2953.24
ENSG00000106069,CHN2,-0.676935,1,-1.50023,96.4136,35.3405
ENSG00000171940,ZNF217,-0.675973,1,-0.746619,10432.4,6577.94
ENSG00000161677,JOSD2,-0.675944,1,-1.01699,488.641,255.066
ENSG00000122644,ARL4A,-0.675114,1,-0.871209,1411.14,815.904
ENSG00000155850,SLC26A2,-0.674536,1,-0.745037,10469.6,6608.67
ENSG00000134070,IRAK2,-0.674183,1,-0.843908,1866.92,1100.16
ENSG00000111727,HCFC2,-0.674134,1,-0.841059,1928.27,1138.58
ENSG00000118564,FBXL5,-0.673846,1,-0.819281,2522.09,1511.96
ENSG00000226525,RPS7P10,-0.672717,1,-1.24784,184.062,81.4368
ENSG00000129235,TXNDC17,-0.672301,1,-0.815728,2590.02,1556.52
ENSG00000130363,RSPH3,-0.672265,1,-0.913595,944.415,530.107
ENSG00000227959,#N/A,-0.672008,1,-2.30954,48.2068,9.21926
ENSG00000138641,HERC3,-0.671428,1,-0.949655,718.719,393.355
ENSG00000151693,ASAP2,-0.671378,1,-0.786434,3985.82,2444.64
ENSG00000056972,TRAF3IP2,-0.670534,1,-0.900157,1038.64,588.496
ENSG00000112186,CAP2,-0.670299,1,-0.748835,8447.14,5317.98
ENSG00000228232,#N/A,-0.669534,1,-0.996499,528.083,279.651
ENSG00000261572,#N/A,-0.669375,1,-1.63516,74.5014,24.5847
ENSG00000134202,GSTM3,-0.669097,1,-0.815516,2484.84,1493.52
ENSG00000198918,RPL39,-0.667693,1,-0.723396,16646.7,10666.7
ENSG00000167107,ACSF2,-0.665441,1,-1.11896,284.858,138.289
ENSG00000136158,SPRY2,-0.663867,1,-0.837076,1788.03,1058.68
ENSG00000144749,LRIG1,-0.663753,1,-0.982108,554.378,296.553
ENSG00000164010,ERMAP,-0.663658,1,-0.89528,1018.92,579.277
ENSG00000154229,PRKCA,-0.6631,1,-0.72901,11911.5,7602.82
ENSG00000121022,COPS5,-0.662011,1,-0.751626,6492.58,4079.52
ENSG00000184840,TMED9,-0.661624,1,-0.767124,4708.93,2927.11
ENSG00000149571,KIRREL3,-0.660103,1,-1.10946,289.241,141.362
ENSG00000137501,SYTL2,-0.659771,1,-1.19325,210.357,96.8022
ENSG00000088298,EDEM2,-0.659121,1,-0.825587,1928.27,1150.87
ENSG00000189171,S100A13,-0.658701,1,-1.05492,365.933,185.922
ENSG00000130940,CASZ1,-0.657473,1,-0.866037,1244.61,722.175
ENSG00000170743,SYT9,-0.657235,1,-2.23719,52.5892,10.7558
ENSG00000165672,PRDX3,-0.656253,1,-0.710961,17181.3,11104.6
ENSG00000204837,#N/A,-0.654027,1,-1.23077,181.871,81.4368
ENSG00000107819,SFXN3,-0.653507,1,-0.786895,2964.72,1817.73
ENSG00000115641,FHL2,-0.652597,1,-0.720164,11297.9,7255.56
ENSG00000137818,RPLP1,-0.651958,1,-0.686993,41552,27305.9
ENSG00000004139,SARM1,-0.651835,1,-1.19373,203.783,93.7291
ENSG00000107771,CCSER2,-0.650963,1,-0.729484,8392.36,5354.85
ENSG00000260604,#N/A,-0.649836,1,-2.1783,56.9716,12.2923
ENSG00000168769,TET2,-0.649667,1,-0.839153,1494.41,883.512
ENSG00000278233,RNA5-8SN2,-0.649188,1,-1.44749,100.796,38.4136
ENSG00000125430,HS3ST3B1,-0.648914,1,-0.952191,604.776,330.357
ENSG00000272574,#N/A,-0.648876,1,-1.14588,238.843,113.704
ENSG00000009844,VTA1,-0.64874,1,-0.732288,7419.46,4724.87
ENSG00000170889,RPS9,-0.648342,1,-0.689056,30786.6,20202.5
ENSG00000165030,NFIL3,-0.647225,1,-0.803015,2184.64,1324.5
ENSG00000152256,PDK1,-0.647224,1,-0.751588,4785.62,3007.01
ENSG00000104205,SGK3,-0.646816,1,-0.871762,1071.51,619.227
ENSG00000165887,#N/A,-0.64669,1,-2.44133,37.2507,6.14617
ENSG00000147164,SNX12,-0.645154,1,-0.766366,3565.11,2217.23
ENSG00000071243,ING3,-0.645016,1,-0.817193,1796.8,1078.65
ENSG00000242028,HYPK,-0.645014,1,-0.880346,981.665,563.911
ENSG00000147381,MAGEA4,-0.643209,1,-0.731945,6575.84,4188.62
ENSG00000067606,PRKCZ,-0.642101,1,-0.857455,1163.54,679.152
ENSG00000102024,PLS3,-0.641429,1,-0.701166,14359,9343.72
ENSG00000136997,MYC,-0.641183,1,-0.689124,22203.6,14569.5
ENSG00000046774,MAGEC2,-0.639834,1,-0.748614,4399.96,2770.39
ENSG00000197702,PARVA,-0.639377,1,-0.733261,5876.84,3739.95
ENSG00000130270,ATP8B3,-0.639105,1,-0.986075,466.729,248.92
ENSG00000182551,ADI1,-0.638474,1,-0.769053,3074.28,1908.39
ENSG00000175482,POLD4,-0.638473,1,-0.866734,1038.64,602.325
ENSG00000102804,TSC22D1,-0.636865,1,-0.744021,4527.05,2859.51
ENSG00000205426,KRT81,-0.636709,1,-1.42341,102.987,39.9501
ENSG00000137845,ADAM10,-0.63554,1,-0.690996,16602.9,10880.3
ENSG00000049759,NEDD4L,-0.635425,1,-0.688269,18268.2,11994.3
ENSG00000139926,FRMD6,-0.635248,1,-0.684445,21051,13858.1
ENSG00000183722,LHFPL6,-0.635188,1,-0.843659,1235.85,728.321
ENSG00000234648,#N/A,-0.634918,1,-0.927542,644.218,358.015
ENSG00000147224,PRPS1,-0.634564,1,-0.709012,9268.85,5998.66
ENSG00000166710,B2M,-0.634439,1,-0.698646,12417.6,8094.51
ENSG00000084710,EFR3B,-0.634047,1,-1.00332,414.14,218.189
ENSG00000142173,COL6A2,-0.633238,1,-0.814751,1614.93,971.095
ENSG00000002919,SNX11,-0.63249,1,-0.899889,764.735,433.305
ENSG00000085063,CD59,-0.631857,1,-0.679165,22722.9,15013.6
ENSG00000145555,MYO10,-0.631239,1,-0.696169,12132.8,7922.42
ENSG00000091409,ITGA6,-0.630994,1,-0.725544,5778.24,3696.92
ENSG00000173559,NABP1,-0.630055,1,-0.717669,6711.7,4317.69
ENSG00000079931,MOXD1,-0.62835,1,-1.79979,63.5453,18.4385
ENSG00000163935,SFMBT1,-0.628296,1,-0.753244,3339.41,2095.84
